player_id,name,club,position,price,status,xmins,xpts_gw1,xpts_gw2,xpts_gw3,xpts_gw4,xpts_gw5,xpts_gw6,xpts_gw7,xpts_gw8
2236,Axel Holewiński,Pogoń Szczecin,GK,1.2,ok,34.5,0.99,1.01,1.09,0.81,1.17,1.02,1.22,1.23
2239,Igor Orlikowski,Zagłębie Lubin,DEF,1.7,ok,41.0,1.62,1.29,1.2,1.85,1.57,1.59,1.69,1.62
2240,Michał Niedbała,Korona Kielce,GK,0.7,ok,34.5,0.86,1.04,1.04,1.0,1.13,1.17,1.21,1.19
2250,Dawid Rychta,Piast Gliwice,GK,0.7,ok,34.5,1.0,1.16,0.67,1.22,0.98,0.98,1.08,1.04
2256,Mikołaj Molendowski,Radomiak Radom,MID,0.7,ok,22.8,1.13,0.99,0.96,0.89,1.05,1.02,0.91,1.05
2261,Dominik Szala,Śląsk Wrocław,DEF,1.6,ok,3.5,0.2,0.21,0.23,0.22,0.22,0.2,0.2,0.23
2263,Kacper Kucharczyk,Korona Kielce,MID,0.7,ok,22.8,0.93,0.99,0.97,0.93,1.13,1.08,1.14,1.11
2280,Fredrik Ulvestad,Pogoń Szczecin,MID,2.1,ok,32.0,1.39,1.39,1.63,1.33,1.63,1.45,1.64,1.66
2281,Sebastian Kerk,Zagłębie Lubin,MID,2.1,ok,46.1,2.13,1.79,1.78,2.33,2.08,2.12,2.16,2.16
2283,Kamil Glik,Cracovia,DEF,1.6,ok,6.6,0.27,0.38,0.39,0.33,0.41,0.37,0.34,0.38
2286,Valentin Cojocaru,Pogoń Szczecin,GK,1.8,ok,87.5,2.34,2.4,2.57,1.88,2.78,2.41,2.91,2.95
2293,Radosław Turek,Korona Kielce,DEF,0.7,ok,28.4,0.98,1.14,1.13,1.08,1.32,1.3,1.37,1.34
2295,Daniel Bąk,Korona Kielce,FWD,0.7,ok,27.0,1.29,1.35,1.33,1.26,1.61,1.5,1.6,1.55
2299,Norbert Barczak,Korona Kielce,DEF,1.7,ok,28.4,0.98,1.14,1.13,1.08,1.32,1.3,1.37,1.34
2300,Wiktor Koptas,Radomiak Radom,GK,1.2,ok,34.5,1.16,0.9,0.92,0.82,1.04,1.05,0.88,1.01
2302,Adam Chojecki,Korona Kielce,MID,1.0,ok,22.8,0.93,0.99,0.97,0.93,1.13,1.08,1.14,1.11
2304,Bartosz Głogowski,Śląsk Wrocław,GK,0.7,ok,11.6,0.33,0.35,0.42,0.38,0.39,0.33,0.32,0.41
2306,Tobiasz Mras,Wieczysta Kraków,MID,0.7,ok,26.0,1.15,0.99,1.12,1.11,1.07,1.16,1.18,1.1
2312,Patryk Paryzek,Pogoń Szczecin,FWD,1.7,ok,16.2,0.83,0.83,1.01,0.8,1.0,0.87,1.0,1.01
2316,Mateusz Pruchniewski,Lech Poznań,GK,0.7,ok,34.5,1.4,1.4,1.37,1.41,1.22,1.26,1.21,1.2
2325,Erick Otieno,Raków Częstochowa,DEF,1.8,ok,60.0,3.05,2.9,2.82,2.58,2.53,2.42,1.88,2.87
2343,Kornel Lisman,Lech Poznań,MID,1.8,ok,19.0,1.01,1.04,1.04,1.04,0.95,0.9,0.93,0.9
2345,Wojciech Urbański,Legia Warszawa,MID,1.7,ok,87.5,3.22,3.41,3.19,3.52,3.24,3.67,3.35,3.2
2346,Jakub Żewłakow,Legia Warszawa,MID,1.5,ok,13.0,0.68,0.72,0.67,0.75,0.68,0.78,0.71,0.67
2348,Antoni Klukowski,Widzew Łódź,MID,1.2,ok,8.7,0.51,0.48,0.42,0.48,0.5,0.41,0.51,0.42
2351,Szymon Karasiński,Zagłębie Lubin,MID,0.7,ok,22.8,1.07,0.9,0.9,1.16,1.04,1.06,1.08,1.08
2353,Mikkel Maigaard,Wieczysta Kraków,MID,2.0,ok,87.5,3.22,2.82,3.14,3.11,3.04,3.27,3.29,3.09
2366,Konrad Golonka,Cracovia,GK,0.7,ok,34.5,0.73,1.14,1.21,0.98,1.29,1.11,1.06,1.19
2367,Wojciech Mońka,Lech Poznań,DEF,2.1,ok,87.5,3.7,3.76,3.66,3.78,3.22,3.29,3.18,3.15
2376,Łukasz Trepka,GKS Katowice,DEF,0.7,ok,28.4,1.2,1.28,1.36,1.14,1.34,0.97,1.1,1.11
2384,Borja Galán,GKS Katowice,DEF,1.9,ok,84.0,3.64,3.89,4.15,3.47,4.08,2.89,3.31,3.37
2386,Patrik Hellebrand,Korona Kielce,MID,2.1,ok,87.5,2.91,3.1,3.06,2.95,3.47,3.34,3.5,3.43
2387,José Manuel Josema,Górnik Zabrze,DEF,1.8,ok,87.5,3.74,3.09,3.25,3.55,2.57,3.33,3.13,2.44
2389,Lamine Diaby-Fadiga,Raków Częstochowa,MID,2.1,ok,22.8,1.19,1.15,1.13,1.04,1.04,1.04,0.89,1.18
2391,Miki Villar,Wieczysta Kraków,MID,1.7,ok,22.8,1.01,0.87,0.98,0.97,0.94,1.03,1.03,0.97
2406,Maksym Chłań,Górnik Zabrze,MID,2.5,ok,22.8,1.21,1.03,1.09,1.17,0.93,1.12,1.02,0.93
2415,Marek Bartoš,Motor Lublin,DEF,1.7,ok,87.5,2.33,2.26,2.44,2.79,2.51,2.79,2.44,1.97
2417,Filip Luberecki,Motor Lublin,DEF,1.7,ok,87.5,2.27,2.18,2.36,2.71,2.43,2.71,2.37,1.91
2423,Mbaye N'Diaye,Motor Lublin,MID,2.4,ok,22.8,0.9,0.96,0.98,1.06,0.96,1.05,0.95,0.88
2424,Bartosz Wolski,GKS Katowice,MID,2.4,ok,77.0,3.1,3.24,3.34,3.08,3.3,2.71,2.94,2.94
2429,Marcel Mendes-Dudziński,Piast Gliwice,GK,1.3,ok,34.5,1.0,1.16,0.67,1.22,0.98,0.98,1.08,1.04
2430,Jean-Pierre Nsame,Pogoń Szczecin,FWD,2.1,ok,64.0,3.04,3.09,3.76,2.99,3.71,3.25,3.7,3.75
2431,Rúben Vinagre,Legia Warszawa,DEF,1.8,ok,87.5,4.04,4.44,4.03,4.64,4.09,4.98,4.27,4.06
2434,Michał Perchel,Jagiellonia Białystok,GK,1.6,ok,34.5,1.23,1.12,1.19,1.2,0.8,0.94,1.36,1.21
2435,Zié Ouattara,Radomiak Radom,DEF,1.8,ok,87.5,3.57,2.79,2.74,2.43,3.17,3.13,2.6,3.1
2436,Adriano Amorim,Raków Częstochowa,MID,1.8,ok,22.8,1.19,1.15,1.13,1.04,1.04,1.04,0.89,1.18
2444,Marcel Krajewski,Widzew Łódź,DEF,1.8,ok,87.5,3.83,3.78,2.94,3.71,3.94,2.76,3.91,3.09
2447,João Moutinho,Lech Poznań,DEF,1.8,ok,30.8,1.48,1.52,1.49,1.52,1.31,1.31,1.29,1.27
2448,Alex Douglas,Lech Poznań,DEF,1.8,ok,42.6,1.99,2.03,1.99,2.04,1.75,1.76,1.73,1.7
2450,Ivan Brkić,Legia Warszawa,GK,1.8,ok,48.0,1.59,1.77,1.63,1.81,1.61,1.93,1.61,1.69
2451,Bryan Fiabema,Lech Poznań,FWD,1.8,ok,18.5,1.07,1.12,1.12,1.12,1.02,0.94,0.99,0.95
2454,Pau Resta,GKS Katowice,DEF,1.9,ok,87.5,3.68,3.93,4.21,3.5,4.14,2.92,3.35,3.41
2456,Christopher Simon,Motor Lublin,MID,1.7,ok,16.0,0.68,0.73,0.74,0.8,0.72,0.79,0.71,0.66
2458,Hubert Zwoźny,Korona Kielce,DEF,1.7,ok,87.5,2.35,2.81,2.79,2.69,3.16,3.21,3.35,3.3
2461,Taofeek Ismaheel,Górnik Zabrze,MID,2.0,ok,30.0,1.64,1.39,1.48,1.59,1.26,1.53,1.38,1.25
2462,Amir Al-Ammari,Cracovia,MID,1.8,ok,87.5,2.6,3.19,3.29,2.91,3.42,3.14,3.0,3.22
2467,Mateusz Szczepaniak,Legia Warszawa,MID,0.7,ok,22.8,1.05,1.12,1.03,1.16,1.06,1.21,1.11,1.03
2470,Igor Brzyski,Pogoń Szczecin,MID,1.3,ok,22.8,0.97,0.97,1.13,0.92,1.13,1.01,1.14,1.15
2472,Bartłomiej Smolarczyk,Korona Kielce,DEF,1.7,ok,48.0,1.41,1.67,1.65,1.59,1.89,1.9,1.99,1.95
2473,Michalis Kosidis,Zagłębie Lubin,FWD,1.8,ok,23.5,1.21,1.0,1.01,1.33,1.19,1.21,1.22,1.23
2476,Jonatan Braut Brunes,Raków Częstochowa,FWD,3.1,ok,45.3,2.74,2.66,2.57,2.32,2.32,2.37,2.01,2.79
2477,Marcel Reguła,Zagłębie Lubin,MID,2.1,ok,41.4,1.92,1.62,1.61,2.1,1.88,1.91,1.95,1.95
2480,Daniel Håkans,Lech Poznań,MID,1.8,ok,17.2,0.89,0.91,0.91,0.92,0.84,0.8,0.82,0.8
2481,Ajdin Hasić,Cracovia,MID,2.2,ok,87.5,3.5,4.51,4.71,3.98,4.9,4.46,4.09,4.55
2488,Ian Hoffman,Lech Poznań,DEF,1.7,ok,28.4,1.46,1.5,1.47,1.5,1.3,1.29,1.27,1.25
2489,Levis Pitan,Piast Gliwice,DEF,1.7,ok,19.5,0.8,0.94,0.57,0.97,0.77,0.82,0.87,0.84
2491,Maciej Wojciechowski,Pogoń Szczecin,MID,0.7,ok,10.1,0.49,0.49,0.57,0.47,0.57,0.51,0.58,0.58
2498,Patrik Wålemark,Lech Poznań,MID,2.3,ok,84.0,5.01,5.32,5.25,5.3,4.77,4.42,4.59,4.45
2500,Cezary Polak,Jagiellonia Białystok,DEF,1.6,ok,11.4,0.6,0.58,0.56,0.6,0.42,0.48,0.67,0.6
2502,Andréas Katsantónis,Piast Gliwice,FWD,1.6,ok,12.8,0.74,0.85,0.61,0.86,0.7,0.81,0.82,0.78
2505,Dimítrios Keramítsis,Pogoń Szczecin,DEF,1.8,ok,87.5,2.9,3.0,3.38,2.45,3.56,3.05,3.68,3.74
2507,Jesus Diaz,Raków Częstochowa,MID,1.7,ok,25.9,1.38,1.33,1.3,1.2,1.19,1.2,1.02,1.37
2508,Mateusz Dziewiatowski,Zagłębie Lubin,MID,1.4,ok,23.3,1.03,0.87,0.87,1.12,1.0,1.02,1.04,1.04
2510,Eryk Kozłowski,Jagiellonia Białystok,MID,0.7,ok,23.1,1.07,1.07,1.01,1.08,0.86,0.92,1.18,1.09
2517,Adam Basse,Raków Częstochowa,FWD,0.7,ok,12.0,0.88,0.85,0.83,0.75,0.75,0.76,0.64,0.89
2518,Yegor Sharabura,Śląsk Wrocław,MID,0.7,ok,22.8,0.88,0.92,1.0,0.97,0.94,0.87,0.89,1.0
2520,Mateusz Pomietło,Cracovia,MID,0.7,ok,22.8,0.85,1.07,1.11,0.96,1.16,1.06,0.99,1.08
2524,Daniel Gryzio,Widzew Łódź,FWD,0.7,ok,20.6,1.3,1.19,1.04,1.17,1.26,0.99,1.27,1.0
2526,Sondre Liseth,Górnik Zabrze,FWD,2.0,ok,49.0,2.63,2.21,2.38,2.55,2.02,2.45,2.18,2.01
2527,Gisli Thordarson,Lech Poznań,MID,1.8,ok,24.7,1.21,1.25,1.24,1.25,1.15,1.09,1.12,1.09
2530,Franciszek Lewandowski,Motor Lublin,MID,0.7,ok,9.9,0.44,0.48,0.48,0.52,0.47,0.52,0.47,0.43
2531,Gašper Tratnik,Motor Lublin,GK,1.6,ok,48.0,1.14,1.07,1.15,1.31,1.2,1.32,1.18,0.94
2535,Steve Kingué,Radomiak Radom,DEF,1.7,ok,48.0,1.95,1.53,1.51,1.34,1.74,1.72,1.43,1.7
2538,Marc Llinares,Śląsk Wrocław,DEF,1.7,ok,87.5,2.24,2.3,2.94,2.68,2.69,2.22,2.14,2.9
2541,Leon Flach,Jagiellonia Białystok,MID,1.8,ok,25.7,1.07,1.06,1.02,1.08,0.87,0.93,1.17,1.08
2548,Abbati Abdullahi,Górnik Zabrze,MID,1.7,ok,22.8,1.21,1.03,1.09,1.17,0.93,1.12,1.02,0.93
2552,Konstantínos Sotiríou,Korona Kielce,DEF,1.9,ok,87.5,2.74,3.22,3.18,3.06,3.72,3.71,3.89,3.83
2553,Aleksander Wyganowski,Legia Warszawa,MID,0.7,ok,22.8,1.05,1.12,1.03,1.16,1.06,1.21,1.11,1.03
2554,Leon Madej,Widzew Łódź,MID,0.7,ok,22.8,1.16,1.09,0.96,1.09,1.14,0.93,1.15,0.94
2555,Nikodem Stachowicz,Widzew Łódź,MID,0.7,ok,22.8,1.16,1.09,0.96,1.09,1.14,0.93,1.15,0.94
2557,Abdoul Tapsoba,Radomiak Radom,FWD,1.7,ok,77.0,4.03,3.59,3.38,3.13,3.73,3.57,3.15,3.76
2560,Konrad Ciszek,Korona Kielce,DEF,0.9,ok,15.0,0.58,0.66,0.65,0.62,0.75,0.74,0.78,0.76
2561,Michał Mikielewicz,Korona Kielce,GK,0.7,ok,34.5,0.86,1.04,1.04,1.0,1.13,1.17,1.21,1.19
2566,José Pozo,Pogoń Szczecin,MID,1.8,ok,31.4,1.28,1.28,1.48,1.22,1.49,1.33,1.5,1.51
2571,Gustaw Henriksson,Cracovia,DEF,1.7,ok,87.5,2.39,3.73,4.02,3.14,4.26,3.69,3.38,3.89
2573,Oliwier Olewiński,Legia Warszawa,MID,1.2,ok,22.8,1.05,1.12,1.03,1.16,1.06,1.21,1.11,1.03
2577,Josip Ćorluka,Zagłębie Lubin,DEF,1.8,ok,42.6,1.68,1.34,1.25,1.93,1.63,1.66,1.76,1.69
2578,Szymon Rygiel,Śląsk Wrocław,DEF,0.9,ok,28.4,0.87,0.89,1.1,1.02,1.01,0.86,0.84,1.09
2579,Jakub Zawadzki,Pogoń Szczecin,DEF,0.7,ok,28.4,1.09,1.11,1.28,0.94,1.33,1.14,1.37,1.39
2582,Martin Minczew,Cracovia,MID,1.7,ok,22.8,0.85,1.07,1.11,0.96,1.16,1.06,0.99,1.08
2587,Mateusz Kopczyński,Piast Gliwice,MID,0.7,ok,22.8,1.0,1.13,0.84,1.15,0.96,1.05,1.08,1.04
2588,Mauro Perković,Cracovia,DEF,1.8,ok,87.5,2.22,3.47,3.74,2.93,3.97,3.43,3.16,3.63
2592,Szymon Kilianek,Radomiak Radom,DEF,0.7,ok,28.4,1.33,1.06,1.04,0.92,1.19,1.17,0.98,1.17
2594,Justin Daniel,Piast Gliwice,MID,0.7,ok,22.8,1.0,1.13,0.84,1.15,0.96,1.05,1.08,1.04
2595,Dawid Polak,Cracovia,MID,0.7,ok,11.4,0.46,0.59,0.61,0.53,0.64,0.58,0.55,0.59
2596,Jakub Kowalski,Korona Kielce,FWD,0.7,ok,20.6,1.02,1.07,1.05,0.99,1.28,1.19,1.27,1.24
2597,Kamil Nowogoński,Zagłębie Lubin,MID,0.7,ok,12.4,0.63,0.53,0.53,0.69,0.61,0.63,0.64,0.64
2600,Radosław Szafrański,Górnik Zabrze,DEF,0.7,ok,28.4,1.53,1.25,1.33,1.45,1.06,1.37,1.25,1.02
2616,Kamil Jakubczyk,Korona Kielce,MID,1.7,ok,15.0,0.61,0.66,0.65,0.62,0.74,0.7,0.74,0.72
2637,Marcin Kamiński,Wisła Płock,DEF,1.9,ok,87.5,1.92,2.59,2.72,1.85,2.47,2.76,2.42,2.8
2638,Aleksandre Kalandadze,Wisła Płock,DEF,1.6,ok,13.5,0.45,0.55,0.6,0.44,0.55,0.6,0.54,0.6
2640,Marcus Haglind-Sangré,Wisła Płock,DEF,1.8,ok,87.5,2.12,2.81,3.0,2.05,2.73,3.01,2.67,3.05
2641,Przemyslaw Misiak,Wisła Płock,DEF,1.5,ok,28.4,0.83,1.06,1.14,0.81,1.05,1.14,1.03,1.15
2642,Marcin Więckowski,Wisła Płock,DEF,1.2,ok,28.4,0.83,1.06,1.14,0.81,1.05,1.14,1.03,1.15
2643,Filip Zając,Wisła Płock,DEF,0.7,ok,28.4,0.83,1.06,1.14,0.81,1.05,1.14,1.03,1.15
2644,Filip Łodziński,Wisła Płock,MID,1.0,ok,22.8,0.87,0.95,1.03,0.86,0.99,1.01,0.97,1.01
2647,Jakub Serwach,Wisła Płock,MID,1.2,ok,22.8,0.87,0.95,1.03,0.86,0.99,1.01,0.97,1.01
2648,Jakub Lejman,Wisła Płock,MID,0.7,ok,22.8,0.87,0.95,1.03,0.86,0.99,1.01,0.97,1.01
2649,Jorge Jiménez,Wisła Płock,MID,1.8,ok,33.0,1.56,1.7,1.91,1.54,1.82,1.85,1.78,1.83
2652,Krystian Pomorski,Wisła Płock,MID,1.7,ok,24.0,0.9,0.98,1.05,0.89,1.01,1.04,1.0,1.04
2653,Adrian Bielka,Wisła Płock,MID,0.8,ok,22.8,0.87,0.95,1.03,0.86,0.99,1.01,0.97,1.01
2655,Bastien Donio,Górnik Zabrze,MID,1.6,ok,13.0,0.75,0.64,0.68,0.73,0.58,0.7,0.64,0.58
2656,Natan Dzięgielewski,Górnik Zabrze,MID,1.7,ok,9.7,0.59,0.5,0.53,0.57,0.45,0.55,0.5,0.45
2659,Marcel Łubik,Wisła Kraków,GK,1.8,ok,87.5,2.31,2.05,2.67,1.83,2.02,2.71,2.11,1.85
2661,Bernardo Vital,Jagiellonia Białystok,DEF,1.9,ok,87.5,3.4,3.17,3.23,3.35,2.19,2.59,3.85,3.39
2662,Yūki Kobayashi,Jagiellonia Białystok,DEF,1.7,ok,87.5,3.32,3.08,3.16,3.26,2.13,2.53,3.74,3.3
2664,Dimítris Rállis,Jagiellonia Białystok,FWD,1.9,ok,13.0,0.8,0.82,0.74,0.82,0.64,0.68,0.9,0.82
2665,Jakub Budnicki,Korona Kielce,DEF,1.7,ok,37.8,1.25,1.46,1.44,1.38,1.68,1.67,1.75,1.72
2668,Tamar Svetlin,Korona Kielce,MID,1.8,ok,86.0,3.11,3.3,3.26,3.13,3.77,3.6,3.78,3.7
2669,Matus Vojtko,Wieczysta Kraków,DEF,1.7,ok,87.5,3.02,2.19,2.82,2.81,2.83,3.1,3.18,2.75
2670,Petar Stojanović,Legia Warszawa,DEF,1.7,ok,29.2,1.33,1.46,1.33,1.52,1.34,1.62,1.39,1.35
2671,Karol Czubak,Motor Lublin,FWD,3.0,ok,87.5,3.34,3.64,3.71,4.02,3.6,3.95,3.51,3.32
2672,Florian Haxha,Motor Lublin,MID,1.8,ok,16.0,0.68,0.72,0.73,0.8,0.72,0.79,0.71,0.66
2673,Kacper Karasek,Radomiak Radom,MID,1.7,ok,19.0,1.01,0.89,0.86,0.8,0.94,0.91,0.81,0.94
2675,Quentin Boisgard,Piast Gliwice,MID,1.7,ok,34.5,1.57,1.78,1.31,1.81,1.5,1.67,1.71,1.65
2676,Emmanuel Twumasi,Piast Gliwice,DEF,1.7,ok,47.2,1.63,1.92,1.11,2.01,1.57,1.65,1.78,1.72
2677,Musa Juwara,Pogoń Szczecin,MID,1.8,ok,64.0,2.73,2.76,3.25,2.63,3.25,2.87,3.26,3.3
2679,Paul Mukairu,Pogoń Szczecin,MID,2.1,ok,87.5,3.75,3.8,4.47,3.62,4.47,3.95,4.48,4.54
2680,Mor N'Diaye,Pogoń Szczecin,MID,1.7,ok,22.8,0.97,0.97,1.13,0.92,1.13,1.01,1.14,1.15
2681,Jérémy Blasco,Radomiak Radom,DEF,1.7,ok,8.5,0.49,0.4,0.4,0.36,0.45,0.44,0.38,0.44
2683,Alex Niziołek,Radomiak Radom,FWD,1.6,ok,20.6,1.27,1.12,1.06,0.97,1.17,1.12,0.98,1.18
2684,Vasco Lopes,Radomiak Radom,MID,1.7,ok,31.1,1.45,1.28,1.24,1.16,1.36,1.32,1.17,1.36
2685,Apóstolos Konstantópoulos,Jagiellonia Białystok,DEF,1.7,ok,36.8,1.63,1.56,1.54,1.62,1.08,1.26,1.85,1.64
2686,Samuel Akere,Widzew Łódź,MID,1.9,ok,32.0,1.63,1.53,1.34,1.52,1.6,1.29,1.61,1.32
2687,Ángel Baena,Widzew Łódź,MID,1.8,ok,67.0,3.06,2.89,2.53,2.86,3.01,2.45,3.03,2.51
2688,Dion Gallapeni,Wisła Płock,DEF,1.8,ok,39.4,1.1,1.41,1.52,1.07,1.4,1.52,1.36,1.53
2689,Lindon Selahi,Widzew Łódź,MID,1.8,ok,13.0,0.68,0.64,0.56,0.64,0.66,0.55,0.67,0.56
2690,Ricardo Visus,Widzew Łódź,DEF,1.7,ok,87.5,3.48,3.47,2.7,3.43,3.61,2.54,3.59,2.86
2692,Wojciech Szafranek,Zagłębie Lubin,FWD,0.9,ok,20.6,1.19,0.98,0.98,1.31,1.17,1.18,1.2,1.21
2696,Mateusz Głowiński,Korona Kielce,FWD,0.7,ok,9.3,0.52,0.55,0.54,0.51,0.66,0.61,0.65,0.63
2697,Kacper Szymanek,Motor Lublin,MID,1.2,ok,22.8,0.9,0.96,0.98,1.06,0.96,1.05,0.95,0.88
2698,Leo Bengtsson,Lech Poznań,MID,2.4,ok,67.0,3.51,3.68,3.64,3.67,3.33,3.12,3.22,3.13
2699,Ivo Rodrigues,Motor Lublin,MID,1.8,ok,87.5,3.07,3.25,3.31,3.57,3.26,3.53,3.2,2.99
2700,Paskal Meyer,Motor Lublin,DEF,1.5,ok,31.0,1.01,1.01,1.07,1.21,1.08,1.21,1.06,0.89
2701,Kacper Plichta,Motor Lublin,FWD,0.7,ok,20.6,0.98,1.08,1.1,1.2,1.07,1.18,1.04,0.97
2702,Stjepan Davidović,Korona Kielce,MID,1.7,ok,27.4,1.23,1.31,1.28,1.22,1.53,1.44,1.53,1.49
2703,Ibrahima Camará,Radomiak Radom,MID,1.7,ok,86.0,3.2,2.85,2.8,2.63,3.01,2.96,2.68,3.01
2706,Patryk Kukulski,Motor Lublin,GK,0.7,ok,34.5,0.84,0.79,0.85,0.97,0.88,0.97,0.87,0.7
2708,Mileta Rajović,Legia Warszawa,FWD,1.9,ok,87.5,4.89,5.16,4.71,5.46,4.91,5.76,5.32,4.56
2717,Pablo Rodríguez,Lech Poznań,MID,2.0,ok,77.0,3.69,3.84,3.81,3.84,3.5,3.31,3.4,3.31
2719,Leandro Sanca,Piast Gliwice,MID,1.8,ok,30.9,1.32,1.5,1.11,1.52,1.28,1.4,1.43,1.39
2720,Kuba Nawrocki,Widzew Łódź,MID,0.7,ok,22.8,1.16,1.09,0.96,1.09,1.14,0.93,1.15,0.94
2722,Kacper Minuczyc,Korona Kielce,MID,0.7,ok,5.8,0.31,0.33,0.32,0.31,0.38,0.36,0.38,0.37
2724,Roberto Massimo,Górnik Zabrze,MID,1.7,ok,49.0,2.53,2.15,2.29,2.45,1.96,2.35,2.13,1.94
2727,Natan Ława,Pogoń Szczecin,MID,1.6,ok,64.0,2.29,2.3,2.61,2.18,2.63,2.37,2.65,2.68
2728,Juande Rivas,Piast Gliwice,DEF,1.8,ok,48.0,1.86,2.19,1.27,2.28,1.77,1.91,2.03,1.96
2729,Dijon Kameri,Cracovia,MID,1.7,ok,18.9,0.75,0.96,1.0,0.86,1.04,0.95,0.88,0.97
2731,Aziel Jackson,Jagiellonia Białystok,MID,1.9,ok,14.7,0.76,0.76,0.71,0.77,0.61,0.65,0.84,0.77
2732,Tonio Teklić,Widzew Łódź,MID,1.7,ok,12.3,0.69,0.64,0.56,0.64,0.67,0.55,0.68,0.56
2733,Luis Palma,Lech Poznań,MID,3.5,ok,29.0,1.85,1.95,1.94,1.95,1.76,1.64,1.7,1.65
2734,Piotr Pietryga,Górnik Zabrze,GK,0.7,ok,34.5,1.38,1.16,1.21,1.32,0.97,1.24,1.18,0.93
2736,Cyprian Popielec,Zagłębie Lubin,MID,0.7,ok,3.5,0.26,0.22,0.22,0.29,0.25,0.26,0.26,0.27
2737,Marko Bulat,Raków Częstochowa,MID,2.0,ok,38.0,1.95,1.88,1.84,1.7,1.7,1.7,1.45,1.94
2741,Alex Peškovič,Pogoń Szczecin,GK,0.7,ok,34.5,0.99,1.01,1.09,0.81,1.17,1.02,1.22,1.23
2742,Kahveh Zahiroleslam,Cracovia,FWD,1.7,ok,68.0,2.57,3.26,3.38,2.89,3.51,3.22,2.95,3.27
2743,Elves Balde,Radomiak Radom,FWD,1.7,ok,25.0,1.27,1.13,1.08,1.0,1.18,1.14,1.01,1.19
2744,Stélios Andréou,Widzew Łódź,DEF,1.7,ok,43.2,1.83,1.81,1.42,1.79,1.88,1.34,1.88,1.5
2745,Mateusz Klich,Cracovia,MID,1.8,ok,87.5,2.69,3.33,3.43,3.02,3.57,3.27,3.1,3.35
2747,Hugo Vallejo,Piast Gliwice,MID,1.8,ok,34.1,1.57,1.79,1.31,1.82,1.51,1.68,1.71,1.65
2748,Jesse Bosch,GKS Katowice,MID,1.7,ok,35.9,1.42,1.49,1.53,1.4,1.51,1.25,1.35,1.35
2749,Henrique Arreiol,Legia Warszawa,MID,1.7,ok,19.0,0.91,0.97,0.9,1.01,0.92,1.05,0.96,0.9
2750,Rafał Jakubowski,Pogoń Szczecin,DEF,0.7,ok,28.4,1.09,1.11,1.28,0.94,1.33,1.14,1.37,1.39
2751,Kacper Stanowski,Pogoń Szczecin,FWD,0.7,ok,20.6,1.05,1.06,1.28,1.02,1.27,1.11,1.27,1.28
2752,Slobodan Rubežić,Korona Kielce,DEF,1.7,ok,48.0,1.48,1.74,1.72,1.65,1.99,1.99,2.08,2.05
2755,Romário Baró,Radomiak Radom,MID,1.7,ok,31.3,1.48,1.3,1.26,1.17,1.38,1.34,1.19,1.38
2759,Eman Markovic,GKS Katowice,MID,2.2,ok,87.5,4.64,4.85,5.01,4.65,4.94,3.92,4.35,4.33
2761,Rajmund Molnár,Pogoń Szczecin,FWD,1.9,ok,43.8,2.0,2.02,2.44,1.96,2.41,2.12,2.41,2.44
2762,Youssuf Sylla,Jagiellonia Białystok,FWD,1.8,ok,63.0,2.99,3.11,2.76,3.08,2.43,2.58,3.38,3.1
2763,Brahim Traoré,Cracovia,DEF,1.7,ok,87.5,1.95,3.09,3.32,2.62,3.53,3.04,2.84,3.24
2765,Kamil Jakóbczyk,Lech Poznań,FWD,0.7,ok,7.4,0.53,0.55,0.55,0.56,0.51,0.47,0.49,0.47
2767,Yannick Agnero,Lech Poznań,FWD,1.8,ok,19.0,1.16,1.22,1.21,1.22,1.11,1.03,1.07,1.04
2768,Antonio Čolak,Legia Warszawa,FWD,1.8,ok,14.7,0.86,0.91,0.84,0.96,0.87,1.01,0.93,0.82
2769,Bogdan Mirčetić,Raków Częstochowa,MID,1.8,ok,16.2,0.87,0.83,0.82,0.76,0.76,0.76,0.65,0.86
2770,Veljko Ilić,Widzew Łódź,GK,1.7,ok,48.0,1.72,1.73,1.36,1.73,1.8,1.29,1.79,1.46
2772,Sergio Lozano,Jagiellonia Białystok,MID,1.9,ok,21.0,1.33,1.37,1.22,1.36,1.04,1.12,1.51,1.37
2773,Pape Meïssa Ba,Widzew Łódź,FWD,1.8,ok,14.0,0.92,0.85,0.74,0.83,0.89,0.71,0.9,0.71
2775,Fábio Ronaldo,Motor Lublin,MID,2.0,ok,80.0,3.2,3.44,3.52,3.82,3.44,3.76,3.35,3.14
2778,Mateusz Skoczylas,Cracovia,MID,1.4,ok,22.8,0.85,1.07,1.11,0.96,1.16,1.06,0.99,1.08
2779,Deni Jurić,Wisła Płock,FWD,1.8,ok,36.6,1.53,1.63,1.83,1.51,1.76,1.77,1.72,1.75
2781,Žan Rogelj,Wisła Płock,DEF,1.8,ok,87.5,3.28,4.04,4.59,3.19,4.21,4.45,4.1,4.45
2783,Andi Zeqiri,Widzew Łódź,FWD,1.8,ok,20.9,1.24,1.14,1.0,1.12,1.2,0.96,1.21,0.96
2784,Benjamin Mendy,Pogoń Szczecin,DEF,1.7,ok,22.1,0.87,0.89,1.03,0.76,1.07,0.92,1.09,1.11
2785,Hussein Ali,Pogoń Szczecin,DEF,1.7,ok,21.1,0.82,0.84,0.96,0.71,1.0,0.86,1.02,1.04
