player_id,fpl_id,web_name,player_name,pos,price,team_name,appearances,minutes_played,goals,xg,assists,xa,xGI,xGI_per_90,key_passes,shots_total,shots_on_target
848080,,Pozo,Pozo,MID,,Jagiellonia,33,2429,2,1.59,4,4.19,5.78,0.21,42,26,5
811324,,Felix,Jorge Félix,MID,,Piast Gliwice,33,1897,4,4.81,3,3.07,7.88,0.37,29,41,12
329519,2801.0,Dragowski,Bartłomiej Drągowski,GKP,1.8,Widzew Lodz,15,1350,0,0.0,0,0.04,0.04,0.0,2,0,0
254761,,Kuusk,Märten Kuusk,MID,,GKS Katowice,15,860,0,0.42,0,0.15,0.57,0.06,2,5,0
992633,1252.0,Wedrychowski,Marcel Wedrychowski,MID,1.7,GKS Katowice,28,764,2,1.77,1,1.24,3.01,0.35,15,20,9
341833,,Goncalves,Claude Gonçalves,MID,,Legia,7,408,0,0.37,1,0.42,0.79,0.17,5,6,1
1119332,2731.0,Jackson,Aziel Jackson,MID,1.9,Jagiellonia,6,128,0,0.14,0,0.56,0.7,0.49,4,1,0
547280,,Lopez,Ivi López,MID,,Rakow,19,864,4,3.63,1,2.65,6.28,0.65,25,36,13
227082,2670.0,Stojanovic,Petar Stojanović,DEF,1.7,Legia,14,668,1,0.67,1,0.84,1.51,0.2,12,9,3
1388767,2527.0,Thordarson,Gisli Thordarson,MID,1.8,Lech Poznan,13,514,2,1.01,2,0.22,1.23,0.22,9,10,4
1031329,2800.0,Cheng,Christopher Cheng,DEF,1.8,Widzew Lodz,9,645,0,0.09,0,0.45,0.54,0.08,6,4,0
996685,2817.0,Kornvig,Emil Kornvig,MID,2.1,Widzew Lodz,15,1245,2,2.93,1,0.96,3.89,0.28,14,28,8
1002518,,Barath,Péter Baráth,MID,,Rakow,15,992,1,0.97,0,0.56,1.53,0.14,4,15,4
1033264,2685.0,Konstantopoulos,Apostolos Konstantopoulos,DEF,1.7,Jagiellonia,19,1167,0,0.93,0,0.76,1.69,0.13,2,9,2
966624,,Yakuba,Roman Yakuba,MID,,Zaglebie Lubin,22,1691,0,1.33,0,0.79,2.12,0.11,8,11,2
851245,813.0,Zyro,Mateusz Żyro,DEF,1.7,Widzew Lodz,25,1857,0,0.86,0,0.49,1.35,0.07,3,11,6
1124213,2505.0,Keramitsis,Dimitrios Keramitsis,DEF,1.8,Pogon Szczecin,27,2042,1,3.06,0,1.2,4.26,0.19,9,17,4
1513549,2343.0,Lisman,Kornel Lisman,MID,1.8,Lech Poznan,13,379,0,0.48,1,1.56,2.04,0.48,2,6,3
797325,,Kocherhin,Wladyslaw Kocherhin,MID,,Rakow,3,82,0,0.07,0,0.66,0.73,0.8,1,1,1
158085,1990.0,Hiszpanski,Fabian Hiszpański,MID,1.7,Wisla Plock,7,120,0,0.06,0,0.31,0.37,0.28,2,2,0
834079,,Rodin,Matej Rodin,MID,,KS Lechia Gdansk,26,2295,1,3.88,3,2.06,5.94,0.23,12,25,10
900494,,Jimenez,Jesús Jiménez,MID,,Bruk-Bet Termalica Nieciecza,31,1693,5,7.87,2,3.88,11.75,0.62,17,35,17
801113,964.0,Milewski,Sebastian Milewski,MID,1.8,GKS Katowice,24,1783,1,0.87,2,0.62,1.49,0.08,6,17,2
990140,1290.0,Struski,Karol Struski,MID,1.7,Rakow,21,1223,0,0.57,0,1.04,1.61,0.12,11,10,2
1528249,2477.0,Regula,Marcel Regula,MID,2.1,Zaglebie Lubin,31,2162,5,4.68,3,2.66,7.34,0.31,24,50,21
1035697,,Domingues,Brandon Domingues,MID,,Gornik Zabrze,5,283,0,0.8,0,0.13,0.93,0.3,3,8,4
987866,1244.0,Kaminski,Wojciech Kamiński,MID,1.5,Korona Kielce,10,415,0,0.18,0,0.69,0.87,0.19,9,3,0
1122485,,Ilenic,Mitja Ilenič,MID,,Rakow,5,99,0,0.11,0,0.16,0.27,0.25,1,1,0
1049444,1529.0,Fornalczyk,Mariusz Fornalczyk,MID,2.0,Widzew Lodz,31,2115,1,2.29,3,2.88,5.17,0.22,27,52,11
142395,2768.0,Colak,Antonio Čolak,FWD,1.8,Legia,13,277,3,1.7,0,0.08,1.78,0.58,1,8,4
1387184,2686.0,Akere,Samuel Akere,MID,1.9,Widzew Lodz,15,790,1,1.38,1,1.43,2.81,0.32,21,14,2
375638,,Nahuel,Matías Nahuel,MID,,Jagiellonia,16,646,0,0.82,1,1.36,2.18,0.3,13,10,1
1046316,,Sezonienko,Kacper Sezonienko,MID,,KS Lechia Gdansk,31,1825,5,2.93,2,1.73,4.66,0.23,23,24,9
1390683,,Lubik,Marcel Łubik,MID,,Gornik Zabrze,33,2937,0,0.0,0,0.08,0.08,0.0,2,0,0
1005929,,Pllana,Bujar Pllana,MID,,KS Lechia Gdansk,17,1200,1,1.79,0,1.08,2.87,0.22,2,17,7
837203,2104.0,Sacek,Michal Sáček,DEF,1.8,Gornik Zabrze,12,738,0,0.39,0,0.39,0.78,0.1,4,3,1
1565346,,Bzdyl,Fabian Bzdyl,MID,,Cracovia,2,44,0,0.04,0,0.03,0.07,0.14,1,1,0
1126979,1770.0,Pienko,Tomasz Pieńko,MID,2.0,Rakow,27,1424,2,1.96,2,1.78,3.74,0.24,16,22,5
1509163,2702.0,Davidovic,Stjepan Davidović,MID,1.7,Korona Kielce,29,1287,2,4.01,1,1.94,5.95,0.42,18,42,10
1161838,1747.0,Drapinski,Igor Drapiński,DEF,1.8,Piast Gliwice,27,2422,2,1.53,3,1.34,2.87,0.11,16,18,6
796720,,Olafsson,Davíð Kristján Ólafsson,MID,,Cracovia,7,510,0,0.19,0,0.3,0.49,0.09,4,4,1
318637,,Matthys,Herve Matthys,MID,,Motor Lublin,26,2154,0,0.35,0,0.76,1.11,0.05,4,6,0
946840,,Henriksson,Gustav Henriksson,MID,,Cracovia,29,2537,1,1.31,1,0.4,1.71,0.06,3,9,4
1108621,,Wojtowicz,Tomasz Wójtowicz,MID,,KS Lechia Gdansk,22,1569,0,0.44,0,2.47,2.91,0.17,13,7,3
1120369,2846.0,Cuic,Filip Čuić,FWD,1.9,Pogon Szczecin,10,649,4,2.9,0,1.26,4.16,0.58,4,17,6
913578,,Scalet,Mathieu Scalet,MID,,Motor Lublin,20,598,2,1.7,0,1.01,2.71,0.41,5,16,6
985403,,Ismaheel,Taofeek Ismaheel,MID,,Lech Poznan,28,1337,1,3.05,2,1.96,5.01,0.34,21,45,13
888605,2781.0,Rogelj,Žan Rogelj,DEF,1.8,Wisla Plock,26,2256,3,2.44,1,3.9,6.34,0.25,26,28,11
836687,,Kozlovsky,Samuel Kozlovský,MID,,Widzew Lodz,21,1403,0,1.03,1,0.98,2.01,0.13,18,8,1
1031756,2687.0,Baena,Ángel Baena,MID,1.8,Widzew Lodz,29,1345,2,1.96,1,1.37,3.33,0.22,18,15,10
1169226,,Awadalla,Mohamed Awadalla,MID,,KS Lechia Gdansk,8,195,1,0.69,0,0.1,0.79,0.36,1,3,3
1469468,,Sans,Pau Sans,MID,,Cracovia,14,860,1,2.49,0,0.5,2.99,0.31,9,29,7
1381816,2058.0,Kocaba,Filip Kocaba,MID,1.7,Zaglebie Lubin,31,2539,2,1.38,1,0.65,2.03,0.07,8,15,2
1466806,,Przyborek,Adrian Przyborek,MID,,Pogon Szczecin,17,963,2,0.97,2,1.07,2.04,0.19,14,23,6
921442,2526.0,Liseth,Sondre Liseth,FWD,2.0,Gornik Zabrze,30,2352,8,7.45,1,2.03,9.48,0.36,39,52,20
335825,633.0,Wdowiak,Mateusz Wdowiak,MID,1.8,GKS Katowice,27,1200,2,2.37,0,1.38,3.75,0.28,16,21,5
1153466,,Lis,Jakub Lis,MID,,Pogon Szczecin,3,77,0,0.04,0,0.02,0.06,0.07,0,1,0
862247,,Kmet,Matúš Kmeť,MID,,Gornik Zabrze,13,640,0,0.63,0,1.29,1.92,0.27,16,9,4
1005387,,Viunnyk,Bogdan Viunnyk,MID,,KS Lechia Gdansk,25,960,3,3.95,0,2.8,6.75,0.63,14,28,11
991278,,Kocyla,Dawid Kocyła,MID,,Arka Gdynia,31,1977,3,3.63,0,1.0,4.63,0.21,11,36,9
984137,1464.0,Szmyt,Kajetan Szmyt,MID,2.1,Jagiellonia,32,2073,3,3.22,3,4.07,7.29,0.32,31,44,14
281307,,Kun,Patryk Kun,MID,,Legia,16,1255,0,0.35,1,1.94,2.29,0.16,16,6,1
1138163,2531.0,Tratnik,Gašper Tratnik,GKP,1.6,Motor Lublin,8,697,0,0.0,0,0.04,0.04,0.01,0,0,0
256491,,Rzuchowski,Michał Rzuchowski,MID,,Arka Gdynia,9,375,0,0.63,0,0.06,0.69,0.17,0,5,0
116958,256.0,Czerwinski,Jakub Czerwiński,DEF,1.7,Piast Gliwice,21,1523,0,0.56,0,0.46,1.02,0.06,6,9,1
1941359,2510.0,Kozlowski,Eryk Kozłowski,MID,0.7,Jagiellonia,5,183,0,0.02,0,0.07,0.09,0.04,1,1,1
846753,,Ambrosiewicz,Maciej Ambrosiewicz,MID,,Bruk-Bet Termalica Nieciecza,33,2764,1,2.48,2,4.21,6.69,0.22,42,28,8
1083777,,Tobiasz,Kacper Tobiasz,MID,,Legia,22,1895,0,0.0,0,0.55,0.55,0.03,2,0,0
1063977,2541.0,Flach,Leon Flach,MID,1.8,Jagiellonia,20,827,1,0.15,0,0.71,0.86,0.09,5,4,2
928857,2677.0,Juwara,Musa Juwara,MID,1.8,Pogon Szczecin,18,1063,1,2.63,1,2.58,5.21,0.44,25,35,9
1005890,1737.0,Czyz,Szymon Czyż,MID,1.7,Widzew Lodz,18,1003,0,0.36,0,1.04,1.4,0.13,10,7,2
561132,,Weglarz,Damian Węglarz,MID,,Arka Gdynia,27,2430,0,0.0,0,0.05,0.05,0.0,0,0,0
1022964,,Szczesniak,Kryspin Szcześniak,MID,,Gornik Zabrze,16,888,0,0.34,1,0.32,0.66,0.07,6,5,0
878699,,Minchev,Martin Minchev,MID,,Cracovia,29,1640,4,3.85,1,2.01,5.86,0.32,14,34,14
1548899,,Mazurek,Bartosz Mazurek,MID,,Jagiellonia,23,1426,1,2.21,3,1.21,3.42,0.22,20,22,6
189127,303.0,Stepinski,Mariusz Stępiński,FWD,2.2,Korona Kielce,15,1232,4,6.14,0,0.37,6.51,0.48,12,43,11
942334,1360.0,Chodyna,Kacper Chodyna,MID,1.8,Legia,16,922,2,1.12,1,1.59,2.71,0.26,12,10,4
1035100,1398.0,Sypek,Jakub Sypek,MID,1.8,Zaglebie Lubin,30,881,3,1.43,3,1.81,3.24,0.33,15,13,5
971418,,Kaput,Michał Kaput,MID,,Radomiak,21,909,0,0.15,1,0.35,0.5,0.05,2,5,0
846040,2743.0,Balde,Elves Baldé,FWD,1.7,Radomiak,27,1079,5,2.15,3,1.45,3.6,0.3,10,39,17
823092,2821.0,Szalai,Attila Szalai,DEF,1.9,Pogon Szczecin,14,1260,0,0.71,0,0.22,0.93,0.07,3,6,3
1046218,1471.0,Lukoszek,Kamil Lukoszek,MID,1.7,Gornik Zabrze,18,557,1,0.69,1,0.94,1.63,0.26,8,14,3
171011,,Kun,Dominik Kun,MID,,Wisla Plock,33,2467,0,2.4,4,1.9,4.3,0.16,16,30,5
990802,,Hermoso,Kike Hermoso,MID,,Arka Gdynia,21,1712,1,1.78,2,0.44,2.22,0.12,7,16,3
1019957,1931.0,Kapuadi,Steve Kapuadi,DEF,1.8,Widzew Lodz,27,2310,1,1.94,0,0.52,2.46,0.1,8,12,4
1099220,2762.0,Sylla,Youssuf Sylla,FWD,1.8,Jagiellonia,6,122,1,0.74,0,0.06,0.8,0.59,1,4,3
1388230,2032.0,Lesniak,Oskar Lesniak,MID,1.6,Piast Gliwice,28,980,0,1.0,3,2.37,3.37,0.31,27,15,4
976127,,Prip,Louka Prip,MID,,Jagiellonia,8,447,0,0.65,1,1.08,1.73,0.35,12,9,0
1892375,2456.0,Simon,Christopher Simon,MID,1.7,Motor Lublin,1,45,0,0.0,0,0.0,0.0,0.0,0,0,0
1386432,,Brod,Alan Bród,MID,,GKS Katowice,1,8,0,0.0,0,0.0,0.0,0.0,0,0,0
45362,2283.0,Glik,Kamil Glik,DEF,1.6,Cracovia,2,13,0,0.0,0,0.0,0.0,0.0,0,0,0
1156142,1994.0,Strzebonski,Miłosz Strzeboński,MID,1.4,Korona Kielce,7,80,0,0.0,0,0.09,0.09,0.1,0,0,0
1128460,,Pingot,Maksymilian Pingot,MID,,Gornik Zabrze,8,158,0,0.0,0,0.02,0.02,0.01,0,0,0
136155,,Kopacz,Bartosz Kopacz,MID,,Bruk-Bet Termalica Nieciecza,19,1710,0,1.22,0,0.35,1.57,0.08,5,17,6
1048820,,Weißhaupt,Noah Weißhaupt,MID,,Legia,7,262,0,0.4,0,0.81,1.21,0.42,6,6,1
1127202,1889.0,Lukasiak,Kacper Łukasiak,MID,1.7,GKS Katowice,12,659,0,0.36,0,0.12,0.48,0.07,2,4,2
1401697,,Biniek,Dominik Biniek,MID,,Bruk-Bet Termalica Nieciecza,10,193,0,0.08,0,0.28,0.36,0.17,5,1,0
1014682,2717.0,Rodriguez,Pablo Rodríguez,MID,2.0,Lech Poznan,27,1647,3,4.66,1,3.83,8.49,0.46,32,41,12
1000379,,Paulsen,Alex Paulsen,MID,,KS Lechia Gdansk,24,2160,0,0.0,0,0.08,0.08,0.0,0,0,0
886753,,Trubeha,Andrzej Trubeha,MID,,Bruk-Bet Termalica Nieciecza,21,785,2,2.13,0,0.69,2.82,0.32,10,20,5
1101775,2473.0,Kosidis,Michalis Kosidis,FWD,1.8,Zaglebie Lubin,34,1267,6,4.89,1,0.29,5.18,0.37,7,29,11
898572,,Gaprindashvili,Tornike Gaprindashvili,MID,,Arka Gdynia,17,764,0,0.53,1,0.78,1.31,0.15,8,12,1
312908,,Koutris,Leonardo Koutris,MID,,Pogon Szczecin,33,1822,0,0.98,2,2.02,3.0,0.15,22,15,2
1100965,,Bazdar,Samed Baždar,MID,,Jagiellonia,15,404,3,2.36,0,0.35,2.71,0.6,8,14,9
122319,,Mijuskovic,Nemanja Mijušković,MID,,Wisla Plock,28,1438,0,1.89,0,0.35,2.24,0.14,1,15,2
814820,147.0,Jozwiak,Kamil Jóźwiak,MID,1.9,Jagiellonia,13,675,0,1.12,0,0.98,2.1,0.28,12,9,3
1159176,,Ouma,Timothy Ouma,MID,,Lech Poznan,21,1110,0,0.6,1,0.88,1.48,0.12,6,7,2
980640,,Greenwood,Sam Greenwood,MID,,Pogon Szczecin,20,1271,3,2.59,2,1.73,4.32,0.31,19,28,12
988833,2451.0,Fiabema,Bryan Fiabema,FWD,1.8,Lech Poznan,10,282,2,0.97,0,0.23,1.2,0.38,3,6,3
1017144,,Shkurin,Ilia Shkurin,MID,,GKS Katowice,30,1351,5,6.67,2,0.87,7.54,0.5,22,40,20
856738,,Hoeven,Bradly Van Hoeven,MID,,Motor Lublin,28,1166,0,1.3,4,4.87,6.17,0.48,25,10,5
1006088,,Diachuk,Maksym Diachuk,MID,,KS Lechia Gdansk,26,2108,1,2.46,1,0.68,3.14,0.13,7,16,3
888699,,Boboc,Radu Boboc,MID,,Bruk-Bet Termalica Nieciecza,27,1629,0,0.67,2,4.4,5.07,0.28,23,11,2
949830,,Tavares,Tomás Tavares,MID,,Wisla Plock,13,646,0,0.43,0,0.35,0.78,0.11,2,4,1
139152,1319.0,Wszolek,Paweł Wszołek,DEF,2.0,Legia,25,1945,2,1.84,1,3.75,5.59,0.26,28,11,4
2252526,2835.0,Czaplinski,Jacek Czaplinski,MID,0.8,Pogon Szczecin,5,119,0,0.09,1,0.06,0.15,0.11,2,1,0
942992,,Sutalo,Boško Šutalo,MID,,Cracovia,27,2195,0,0.48,0,1.31,1.79,0.07,7,11,1
1000129,2557.0,Tapsoba,Abdoul Tapsoba,FWD,1.7,Radomiak,31,1219,6,4.99,0,0.38,5.37,0.4,6,36,13
943253,,Espiau,Eduardo Espiau,MID,,Arka Gdynia,29,1592,6,3.5,0,0.69,4.19,0.24,7,32,14
965935,,Popov,Viktor Popov,MID,,Korona Kielce,8,487,0,0.2,0,0.14,0.34,0.06,5,6,0
81430,423.0,Blad,Adrian Błąd,MID,1.7,GKS Katowice,21,640,0,0.44,0,0.41,0.85,0.12,5,9,2
1010310,2681.0,Blasco,Jérémy Blasco,DEF,1.7,Radomiak,15,1153,1,1.14,0,0.07,1.21,0.09,0,8,3
935966,1578.0,Bieganski,Jan Biegański,MID,1.7,Pogon Szczecin,18,881,0,0.24,0,0.58,0.82,0.08,2,7,0
1499083,2688.0,Gallapeni,Dion Gallapeni,DEF,1.8,Wisla Plock,20,1323,1,1.01,3,1.42,2.43,0.17,12,9,5
844864,,Wojcik,Filip Wójcik,MID,,Motor Lublin,24,1066,0,0.12,1,1.24,1.36,0.11,5,3,0
1133034,,Kikolski,Maciej Kikolski,MID,,Widzew Lodz,9,810,0,0.0,0,0.0,0.0,0.0,0,0,0
834986,138.0,Gumny,Robert Gumny,DEF,1.8,Lech Poznan,21,1065,0,1.59,0,0.53,2.12,0.18,10,15,4
580638,458.0,Reca,Arkadiusz Reca,DEF,1.7,Legia,20,928,0,0.31,1,0.91,1.22,0.12,11,7,2
845005,,Najemski,Arkadiusz Najemski,MID,,Motor Lublin,17,1211,0,0.43,0,0.14,0.57,0.04,5,8,1
860157,2698.0,Bengtsson,Leo Bengtsson,MID,2.4,Lech Poznan,33,2081,6,5.98,3,4.58,10.56,0.46,30,54,20
303484,950.0,Cichocki,Mateusz Cichocki,DEF,1.7,Radomiak,5,271,0,0.27,0,0.03,0.3,0.1,1,1,0
1108616,,Neugebauer,Tomasz Neugebauer,MID,,KS Lechia Gdansk,32,1835,3,2.25,2,2.53,4.78,0.23,24,33,11
1129551,2729.0,Kameri,Dijon Kameri,MID,1.7,Cracovia,22,636,2,1.7,1,0.78,2.48,0.35,11,19,7
1133054,,Strzalek,Igor Strzałek,MID,,Bruk-Bet Termalica Nieciecza,28,1297,1,1.17,1,1.28,2.45,0.17,13,22,7
126145,,Nastic,Bojan Nastić,MID,,Wisla Plock,9,352,0,0.1,0,0.31,0.41,0.1,6,4,0
892224,2755.0,Baro,Romário Baró,MID,1.7,Radomiak,25,1286,2,2.25,0,1.04,3.29,0.23,14,25,3
903867,,Gabriel,Isik Gabriel,MID,,Bruk-Bet Termalica Nieciecza,29,2455,1,1.84,1,2.74,4.58,0.17,15,33,11
845787,,Luquinhas,Luquinhas,MID,,Radomiak,16,1300,1,1.74,0,1.28,3.02,0.21,16,16,2
1144613,2500.0,Polak,Cezary Polak,DEF,1.6,Jagiellonia,3,46,0,0.0,0,0.03,0.03,0.06,0,0,0
913186,2799.0,Bukari,Osman Bukari,MID,2.0,Widzew Lodz,8,490,0,0.43,0,1.22,1.65,0.3,7,5,1
886358,,Celestine,Julien Celestine,MID,,Arka Gdynia,8,675,0,0.2,0,0.08,0.28,0.04,1,3,0
877984,,Vojtko,Matúš Vojtko,MID,,KS Lechia Gdansk,31,2767,1,0.33,3,2.31,2.64,0.09,23,14,3
945424,2535.0,Kingue,Steve Kingue,DEF,1.7,Radomiak,27,2346,1,1.38,0,0.23,1.61,0.06,4,14,4
1405605,2508.0,Dziewiatowski,Mateusz Dziewiatowski,MID,1.4,Zaglebie Lubin,15,553,1,0.53,0,0.33,0.86,0.14,2,7,4
282979,2090.0,Donis,Christos Donis,MID,1.6,Radomiak,27,1395,0,0.56,1,1.28,1.84,0.12,11,8,2
928431,2447.0,Moutinho,João Moutinho,DEF,1.8,Lech Poznan,12,606,0,0.01,0,0.51,0.52,0.08,4,1,0
1519355,2742.0,Zahiroleslam,Kahveh Zahiroleslam,FWD,1.7,Cracovia,23,636,3,3.87,0,0.33,4.2,0.59,5,17,7
1195293,,Tsirigotis,Theodoros Tsirigotis,MID,,Gornik Zabrze,6,271,0,0.92,1,0.03,0.95,0.32,1,11,4
337301,,Arsenic,Zoran Arsenić,MID,,Rakow,10,792,0,0.0,0,0.19,0.19,0.02,3,0,0
1902572,2700.0,Meyer,Paskal Meyer,DEF,1.5,Motor Lublin,5,217,0,0.03,0,0.16,0.19,0.08,1,2,0
826206,,Nguiamba,Aurélien Nguiamba,MID,,Arka Gdynia,28,1658,0,0.29,0,0.44,0.73,0.04,4,5,1
877603,,Perea,Luis Perea,MID,,Arka Gdynia,19,509,1,0.56,1,0.32,0.88,0.16,2,1,1
1409317,2841.0,Dimi,Yvan Ikia Dimi,MID,1.7,Gornik Zabrze,13,704,1,1.78,1,0.61,2.39,0.31,7,16,2
926186,1186.0,Rakoczy,Michał Rakoczy,MID,1.8,Gornik Zabrze,8,191,1,1.16,1,0.51,1.67,0.79,5,6,2
1036276,,Niski,Nikodem Niski,MID,,Korona Kielce,19,408,0,0.55,2,1.27,1.82,0.4,10,9,2
1017915,,Wilson-Esbrand,Josh Wilson-Esbrand,MID,,Radomiak,8,449,0,0.09,1,0.72,0.81,0.16,4,2,0
918956,,Custovic,Kevin Custovic,MID,,Wisla Plock,25,983,0,1.04,1,2.15,3.19,0.29,17,12,4
181613,,Sangre,Marcus Haglind Sangre,MID,,Wisla Plock,33,2970,0,1.19,2,1.49,2.68,0.08,18,17,4
227440,244.0,Murawski,Radosław Murawski,MID,1.7,Lech Poznan,3,57,0,0.0,0,0.04,0.04,0.06,0,0,0
339187,,Lukowski,Jakub Łukowski,MID,,GKS Katowice,4,51,0,0.0,0,0.28,0.28,0.49,2,0,0
1381585,,Rupanov,Borislav Rupanov,MID,,Gornik Zabrze,6,189,0,0.41,0,0.03,0.44,0.21,3,4,0
1117747,2656.0,Dziegielewski,Natan Dzięgielewski,MID,1.7,Gornik Zabrze,8,98,0,0.11,0,0.11,0.22,0.2,2,4,0
1536342,2345.0,Urbanski,Wojciech Urbański,MID,1.7,Legia,21,777,1,0.97,0,0.65,1.62,0.19,8,10,4
1424224,,Jakubik,Wojciech Jakubik,MID,,Bruk-Bet Termalica Nieciecza,23,363,0,0.37,1,0.44,0.81,0.2,3,4,1
907506,,Krol,Michał Król,MID,,Motor Lublin,26,1498,1,2.41,2,1.86,4.27,0.26,14,24,7
909618,2448.0,Douglas,Alex Douglas,DEF,1.8,Lech Poznan,7,504,0,0.0,0,0.09,0.09,0.02,0,0,0
1112794,2763.0,Traore,Brahim Traoré,DEF,1.7,Cracovia,14,905,0,0.41,0,0.24,0.65,0.06,0,3,0
989859,2748.0,Bosch,Jesse Bosch,MID,1.7,GKS Katowice,11,657,0,0.36,0,0.13,0.49,0.07,6,5,2
970515,,Durdov,Ivan Durdov,MID,,Bruk-Bet Termalica Nieciecza,16,532,3,3.21,1,0.21,3.42,0.58,8,20,6
886345,2752.0,Rubezic,Slobodan Rubežić,DEF,1.7,Korona Kielce,12,1035,0,0.7,1,0.41,1.11,0.1,3,12,4
1132010,2770.0,Ilic,Veljko Ilić,GKP,1.7,Widzew Lodz,8,720,0,0.0,0,0.01,0.01,0.0,0,0,0
997143,,Sidibe,Alassane Sidibe,MID,,Arka Gdynia,21,1077,0,0.42,0,0.57,0.99,0.08,5,7,0
827386,2675.0,Boisgard,Quentin Boisgard,MID,1.7,Piast Gliwice,22,1258,2,2.98,0,2.12,5.1,0.36,24,21,4
1126978,,Kludka,Bartłomiej Kłudka,MID,,KS Lechia Gdansk,23,1367,1,0.68,0,0.6,1.28,0.08,4,15,1
119859,,Pawlowski,Bartłomiej Pawłowski,MID,,Widzew Lodz,19,513,1,1.71,1,0.68,2.39,0.42,5,19,5
989599,,Djalo,Matchoi Djaló,MID,,Wisla Plock,18,638,0,2.02,1,0.86,2.88,0.41,5,14,2
282233,,Dominguez,Maxime Dominguez,MID,,Cracovia,13,467,0,0.27,0,0.21,0.48,0.09,3,4,1
326353,,Oliveira,João Oliveira,MID,,Arka Gdynia,14,480,0,0.26,0,0.28,0.54,0.1,5,8,3
1000273,2638.0,Kalandadze,Aleksandre Kalandadze,DEF,1.6,Wisla Plock,8,152,0,0.14,0,0.15,0.29,0.17,0,2,0
956678,,Fassbender,Morgan Fassbender,MID,,Bruk-Bet Termalica Nieciecza,29,1732,3,3.12,1,3.7,6.82,0.35,21,42,11
1063187,1698.0,Knap,Karol Knap,MID,1.7,Cracovia,16,543,0,1.07,1,1.06,2.13,0.35,8,11,3
1130781,,Guerrero,Sergio Guerrero,MID,,Bruk-Bet Termalica Nieciecza,28,1597,2,0.94,2,0.91,1.85,0.1,12,16,3
939772,,Bartos,Marek Kristián Bartoš,MID,,Motor Lublin,25,2070,1,1.67,1,1.04,2.71,0.12,5,17,3
1111214,2684.0,Lopes,Vasco Lopes,MID,1.7,Radomiak,31,1585,0,1.96,4,2.28,4.24,0.24,27,36,6
1888815,2664.0,Rallis,Dimitris Rallis,FWD,1.9,Jagiellonia,15,432,3,1.46,0,0.1,1.56,0.33,3,12,3
1562118,,Dudek,Sammy Dudek,MID,,Lech Poznan,1,9,0,0.0,0,0.0,0.0,0.0,0,0,0
950032,,Miki,Miguel Villar Miki,MID,,Jagiellonia,1,20,0,0.0,0,0.0,0.0,0.0,0,0,0
2064830,2824.0,Zabicki,Adam Żabicki,MID,0.7,Radomiak,1,10,0,0.0,0,0.0,0.0,0.0,0,0,0
2606208,2859.0,Rogowski,Nikodem Rogowski,DEF,0.7,Wisla Plock,1,12,0,0.0,0,0.0,0.0,0.0,0,0,0
1122716,,Sauer,Mathias Sauer,MID,,Gornik Zabrze,3,18,0,0.0,0,0.0,0.0,0.0,0,0,0
994282,2744.0,Andreou,Stelios Andreou,DEF,1.7,Widzew Lodz,18,1314,0,0.42,0,0.13,0.55,0.04,0,3,1
139225,2784.0,Mendy,Benjamin Mendy,DEF,1.7,Pogon Szczecin,11,382,0,0.36,0,0.41,0.77,0.18,4,4,0
1513167,2665.0,Budnicki,Jakub Budnicki,DEF,1.7,Korona Kielce,6,380,0,0.35,0,0.14,0.49,0.12,3,2,1
1409347,,Aleksic,Milan Aleksić,MID,,Cracovia,6,179,0,0.26,0,0.35,0.61,0.31,3,5,0
981644,,Buksa,Aleksander Buksa,MID,,GKS Katowice,4,109,0,0.16,0,0.06,0.22,0.18,0,2,0
130432,2491.0,Wojciechowski,Maciej Wojciechowski,MID,0.7,Pogon Szczecin,3,39,0,0.12,0,0.0,0.12,0.28,0,1,0
1940922,2597.0,Nowogonski,Kamil Nowogonski,MID,0.7,Zaglebie Lubin,3,51,0,0.09,0,0.04,0.13,0.23,1,1,0
1025315,,Barkovskiy,German Barkovskiy,MID,,Piast Gliwice,31,1944,4,9.0,1,2.19,11.19,0.52,22,57,18
315162,1616.0,Zrelak,Adam Zreľák,FWD,1.8,GKS Katowice,22,1302,3,3.31,1,0.66,3.97,0.27,20,22,7
1367,,Podolski,Lukas Podolski,MID,,Gornik Zabrze,16,282,0,0.53,0,0.26,0.79,0.25,4,11,1
260085,698.0,Czerwinski,Alan Czerwiński,DEF,1.8,GKS Katowice,29,2306,0,0.1,5,1.81,1.91,0.07,17,3,0
338225,2652.0,Pomorski,Krystian Pomorski,MID,1.7,Wisla Plock,18,280,0,0.27,0,0.12,0.39,0.13,1,3,0
1388661,,Predenkiewicz,Marcel Predenkiewicz,MID,,Arka Gdynia,12,300,0,0.22,0,0.88,1.1,0.33,5,3,2
990074,1922.0,Pila,Dominik Piła,DEF,1.7,Cracovia,27,1961,0,0.76,1,0.99,1.75,0.08,16,10,4
863022,1136.0,Praszelik,Mateusz Praszelik,MID,1.7,Cracovia,24,1015,2,1.09,0,0.54,1.63,0.14,4,20,6
1503765,2814.0,Brusberg,Isak Brusberg,FWD,1.8,Rakow,7,227,0,0.11,0,0.21,0.32,0.13,2,3,1
1417890,,Soumah,Salifou Soumah,MID,,Radomiak,12,285,1,1.01,0,0.18,1.19,0.38,0,12,3
